device_id,name,time_id,power_usage
1,Dishwasher,186,0.0
2,Primary Furnace,186,0.0
3,Secondary Furnace,186,0.0
4,Home Office Electronics,186,0.2054296763250529
5,Refrigerator,186,0.165935030309925
6,Wine Cellar Cooling,186,0.7189950451108169
7,Garage Door Motor,186,0.0
8,Kitchen Outlet Circuit 1,186,0.4231210724836587
9,Kitchen Outlet Circuit 2,186,0.6806589463632254
10,Kitchen Major Appliances,186,0.0
11,Barn Electronics,186,0.1512220553987522
12,Water Well Pump,186,0.0
13,Microwave Oven,186,0.0
14,Living Room Electronics,186,0.1638818642897028
15,Solar Panel System,186,-0.1329689624821194
1,Dishwasher,187,0.0
2,Primary Furnace,187,0.0
3,Secondary Furnace,187,0.0
4,Home Office Electronics,187,0.2468455602372166
5,Refrigerator,187,0.1909726837934197
6,Wine Cellar Cooling,187,0.6519901433993607
7,Garage Door Motor,187,0.0
8,Kitchen Outlet Circuit 1,187,0.5445145331019055
9,Kitchen Outlet Circuit 2,187,0.7696712307304865
10,Kitchen Major Appliances,187,0.0
11,Barn Electronics,187,0.2761436831875262
12,Water Well Pump,187,0.0
13,Microwave Oven,187,1.233787098783008
14,Living Room Electronics,187,0.2171723132777406
15,Solar Panel System,187,-0.4931053722398014
1,Dishwasher,188,0.0
2,Primary Furnace,188,2.436170130068481
3,Secondary Furnace,188,0.0
4,Home Office Electronics,188,0.1110219279881333
5,Refrigerator,188,0.1982390554517566
6,Wine Cellar Cooling,188,0.3363174543157945
7,Garage Door Motor,188,0.0
8,Kitchen Outlet Circuit 1,188,0.2895624807653922
9,Kitchen Outlet Circuit 2,188,0.3135228824740383
10,Kitchen Major Appliances,188,0.0
11,Barn Electronics,188,0.4550836927009239
12,Water Well Pump,188,0.0
13,Microwave Oven,188,0.0
14,Living Room Electronics,188,0.195422963328439
15,Solar Panel System,188,-1.1994087679223644
1,Dishwasher,189,0.0
2,Primary Furnace,189,0.0
3,Secondary Furnace,189,0.0
4,Home Office Electronics,189,0.277574586370266
5,Refrigerator,189,0.1198030946631093
6,Wine Cellar Cooling,189,0.9595636036438162
7,Garage Door Motor,189,0.0
8,Kitchen Outlet Circuit 1,189,0.576503278416961
9,Kitchen Outlet Circuit 2,189,0.6514088370798252
10,Kitchen Major Appliances,189,0.0
11,Barn Electronics,189,0.2009790078439438
12,Water Well Pump,189,0.0
13,Microwave Oven,189,0.0
14,Living Room Electronics,189,0.145333055459434
15,Solar Panel System,189,-0.3423655862769396
1,Dishwasher,190,0.0
2,Primary Furnace,190,0.0
3,Secondary Furnace,190,0.0
4,Home Office Electronics,190,0.2405983452293638
5,Refrigerator,190,0.113411962270979
6,Wine Cellar Cooling,190,0.6690581847753383
7,Garage Door Motor,190,0.0
8,Kitchen Outlet Circuit 1,190,0.4396474739280432
9,Kitchen Outlet Circuit 2,190,0.7118154385664135
10,Kitchen Major Appliances,190,2.453730014440898
11,Barn Electronics,190,0.2495013681691813
12,Water Well Pump,190,0.0
13,Microwave Oven,190,0.0
14,Living Room Electronics,190,0.1869153754382607
15,Solar Panel System,190,-0.0381001897995815
1,Dishwasher,191,0.0
2,Primary Furnace,191,0.0
3,Secondary Furnace,191,1.6846201595686363
4,Home Office Electronics,191,0.1432251996697524
5,Refrigerator,191,0.105640135776079
6,Wine Cellar Cooling,191,0.5275403503742707
7,Garage Door Motor,191,0.0
8,Kitchen Outlet Circuit 1,191,0.5968505885409104
9,Kitchen Outlet Circuit 2,191,0.5403473704912364
10,Kitchen Major Appliances,191,0.0
11,Barn Electronics,191,0.4384265680301688
12,Water Well Pump,191,0.0
13,Microwave Oven,191,0.0
14,Living Room Electronics,191,0.169831685072565
15,Solar Panel System,191,-2.3142987709709
1,Dishwasher,192,0.0
2,Primary Furnace,192,1.7438418088971226
3,Secondary Furnace,192,0.0
4,Home Office Electronics,192,0.1366810697219479
5,Refrigerator,192,0.1868297018161328
6,Wine Cellar Cooling,192,0.4106885987431478
7,Garage Door Motor,192,0.0
8,Kitchen Outlet Circuit 1,192,0.235845489598129
9,Kitchen Outlet Circuit 2,192,0.7678556586133032
10,Kitchen Major Appliances,192,0.0
11,Barn Electronics,192,0.3471261119035557
12,Water Well Pump,192,1.2
13,Microwave Oven,192,0.0
14,Living Room Electronics,192,0.3770780891383982
15,Solar Panel System,192,-0.7068710500882653
1,Dishwasher,193,0.0
2,Primary Furnace,193,0.0
3,Secondary Furnace,193,0.0
4,Home Office Electronics,193,0.1863320428287566
5,Refrigerator,193,0.1294714846856469
6,Wine Cellar Cooling,193,0.536968644308785
7,Garage Door Motor,193,0.0
8,Kitchen Outlet Circuit 1,193,0.2506248546027036
9,Kitchen Outlet Circuit 2,193,0.4597244019904197
10,Kitchen Major Appliances,193,0.0
11,Barn Electronics,193,0.4006465574585107
12,Water Well Pump,193,0.0
13,Microwave Oven,193,0.0
14,Living Room Electronics,193,0.3223236413628388
15,Solar Panel System,193,-0.6130466752654735
1,Dishwasher,194,0.0
2,Primary Furnace,194,2.687044378684329
3,Secondary Furnace,194,2.0165223116765474
4,Home Office Electronics,194,0.2635130659089194
5,Refrigerator,194,0.1001812033869251
6,Wine Cellar Cooling,194,0.3143581221163726
7,Garage Door Motor,194,0.0
8,Kitchen Outlet Circuit 1,194,0.530656721485393
9,Kitchen Outlet Circuit 2,194,0.5221606331472161
10,Kitchen Major Appliances,194,0.0
11,Barn Electronics,194,0.1856000197744459
12,Water Well Pump,194,1.2
13,Microwave Oven,194,0.0
14,Living Room Electronics,194,0.1948304745348473
15,Solar Panel System,194,-0.9872761293149444
1,Dishwasher,195,0.0
2,Primary Furnace,195,1.949334479422346
3,Secondary Furnace,195,1.9029720294616783
4,Home Office Electronics,195,0.2685899986278214
5,Refrigerator,195,0.1223818086056428
6,Wine Cellar Cooling,195,0.5544907087438085
7,Garage Door Motor,195,0.0
8,Kitchen Outlet Circuit 1,195,0.5459023582415397
9,Kitchen Outlet Circuit 2,195,0.973928743197028
10,Kitchen Major Appliances,195,0.0
11,Barn Electronics,195,0.3865959453330302
12,Water Well Pump,195,0.0
13,Microwave Oven,195,0.0
14,Living Room Electronics,195,0.3290017159728129
15,Solar Panel System,195,-0.374789149988036
1,Dishwasher,196,0.0
2,Primary Furnace,196,0.0
3,Secondary Furnace,196,0.0
4,Home Office Electronics,196,0.2040912184278766
5,Refrigerator,196,0.1340441080099418
6,Wine Cellar Cooling,196,0.6720401491131534
7,Garage Door Motor,196,0.0
8,Kitchen Outlet Circuit 1,196,0.3781834753483736
9,Kitchen Outlet Circuit 2,196,0.5436492596027981
10,Kitchen Major Appliances,196,0.0
11,Barn Electronics,196,0.191044231456709
12,Water Well Pump,196,0.0
13,Microwave Oven,196,0.0
14,Living Room Electronics,196,0.1066419859101614
15,Solar Panel System,196,-0.4210594615678543
1,Dishwasher,197,0.0
2,Primary Furnace,197,2.847219667230151
3,Secondary Furnace,197,1.7462939740411791
4,Home Office Electronics,197,0.2721621725373475
5,Refrigerator,197,0.1990986169496685
6,Wine Cellar Cooling,197,0.9103063720956612
7,Garage Door Motor,197,0.0
8,Kitchen Outlet Circuit 1,197,0.4856284704569339
9,Kitchen Outlet Circuit 2,197,0.5425506211560215
10,Kitchen Major Appliances,197,0.0
11,Barn Electronics,197,0.4949255928842644
12,Water Well Pump,197,0.0
13,Microwave Oven,197,0.0
14,Living Room Electronics,197,0.257957413231342
15,Solar Panel System,197,-0.5920546690899784
1,Dishwasher,198,1.9819970065671144
2,Primary Furnace,198,0.0
3,Secondary Furnace,198,2.086579533997067
4,Home Office Electronics,198,0.1010887418383381
5,Refrigerator,198,0.1523541593857081
6,Wine Cellar Cooling,198,0.7811620923884584
7,Garage Door Motor,198,0.0
8,Kitchen Outlet Circuit 1,198,0.5470229149782153
9,Kitchen Outlet Circuit 2,198,0.7169764450761806
10,Kitchen Major Appliances,198,2.453730014440898
11,Barn Electronics,198,0.3239544624506949
12,Water Well Pump,198,0.0
13,Microwave Oven,198,0.0
14,Living Room Electronics,198,0.1751003691204019
15,Solar Panel System,198,-0.0281877483254635
1,Dishwasher,199,0.0
2,Primary Furnace,199,0.0
3,Secondary Furnace,199,0.0
4,Home Office Electronics,199,0.2823643187273486
5,Refrigerator,199,0.1334818344713451
6,Wine Cellar Cooling,199,0.4034224271065727
7,Garage Door Motor,199,0.0
8,Kitchen Outlet Circuit 1,199,0.4295801691973034
9,Kitchen Outlet Circuit 2,199,0.9881563121671002
10,Kitchen Major Appliances,199,2.453730014440898
11,Barn Electronics,199,0.1473606336566011
12,Water Well Pump,199,0.0
13,Microwave Oven,199,0.0
14,Living Room Electronics,199,0.3651275585015466
15,Solar Panel System,199,-1.8885792640065688
1,Dishwasher,200,0.0
2,Primary Furnace,200,0.0
3,Secondary Furnace,200,0.0
4,Home Office Electronics,200,0.2550663859771832
5,Refrigerator,200,0.1330307687556878
6,Wine Cellar Cooling,200,0.5996863574728623
7,Garage Door Motor,200,0.0
8,Kitchen Outlet Circuit 1,200,0.5413922666105958
9,Kitchen Outlet Circuit 2,200,0.7057605745734212
10,Kitchen Major Appliances,200,0.0
11,Barn Electronics,200,0.2002623920166278
12,Water Well Pump,200,0.0
13,Microwave Oven,200,0.0
14,Living Room Electronics,200,0.1598021602787717
15,Solar Panel System,200,-2.3927030051061395
1,Dishwasher,201,1.9819970065671144
2,Primary Furnace,201,2.369395091119011
3,Secondary Furnace,201,1.657032694525494
4,Home Office Electronics,201,0.0
5,Refrigerator,201,0.1019725746463175
6,Wine Cellar Cooling,201,0.4369954261471515
7,Garage Door Motor,201,0.0
8,Kitchen Outlet Circuit 1,201,0.35926197783391
9,Kitchen Outlet Circuit 2,201,0.3007609138634528
10,Kitchen Major Appliances,201,0.0
11,Barn Electronics,201,0.1558962638257417
12,Water Well Pump,201,0.0
13,Microwave Oven,201,0.0
14,Living Room Electronics,201,0.2239668032475313
15,Solar Panel System,201,-0.2252720676550467
1,Dishwasher,202,0.0
2,Primary Furnace,202,0.0
3,Secondary Furnace,202,1.6433784392405657
4,Home Office Electronics,202,0.0
5,Refrigerator,202,0.113518305417143
6,Wine Cellar Cooling,202,0.319494844307929
7,Garage Door Motor,202,0.0
8,Kitchen Outlet Circuit 1,202,0.3209534424449707
9,Kitchen Outlet Circuit 2,202,0.9304595855378796
10,Kitchen Major Appliances,202,0.0
11,Barn Electronics,202,0.2560682861086892
12,Water Well Pump,202,0.0
13,Microwave Oven,202,0.0
14,Living Room Electronics,202,0.0
15,Solar Panel System,202,-0.1373658985129544
1,Dishwasher,203,0.0
2,Primary Furnace,203,1.5105643719362127
3,Secondary Furnace,203,1.7817605873703064
4,Home Office Electronics,203,0.254417904776257
5,Refrigerator,203,0.1695196459703211
6,Wine Cellar Cooling,203,0.863510416082649
7,Garage Door Motor,203,0.0
8,Kitchen Outlet Circuit 1,203,0.5182826740379349
9,Kitchen Outlet Circuit 2,203,0.6991665752039337
10,Kitchen Major Appliances,203,0.0
11,Barn Electronics,203,0.2136543456821594
12,Water Well Pump,203,0.0
13,Microwave Oven,203,0.0
14,Living Room Electronics,203,0.0
15,Solar Panel System,203,-0.3358503422029283
1,Dishwasher,204,1.9819970065671144
2,Primary Furnace,204,0.0
3,Secondary Furnace,204,1.0983686089699545
4,Home Office Electronics,204,0.2521213162780124
5,Refrigerator,204,0.1120250986570734
6,Wine Cellar Cooling,204,0.3136657994885958
7,Garage Door Motor,204,0.0
8,Kitchen Outlet Circuit 1,204,0.3343146334011345
9,Kitchen Outlet Circuit 2,204,0.556197485802955
10,Kitchen Major Appliances,204,2.453730014440898
11,Barn Electronics,204,0.3931689038522277
12,Water Well Pump,204,0.0
13,Microwave Oven,204,0.0
14,Living Room Electronics,204,0.0
15,Solar Panel System,204,-1.1716812050632683
1,Dishwasher,205,0.0
2,Primary Furnace,205,2.1205590478650453
3,Secondary Furnace,205,1.8395761538924704
4,Home Office Electronics,205,0.0
5,Refrigerator,205,0.1230734276606118
6,Wine Cellar Cooling,205,0.8814827236386098
7,Garage Door Motor,205,0.0
8,Kitchen Outlet Circuit 1,205,0.2012697192738013
9,Kitchen Outlet Circuit 2,205,0.8804365987111566
10,Kitchen Major Appliances,205,0.0
11,Barn Electronics,205,0.1434835918512604
12,Water Well Pump,205,0.0
13,Microwave Oven,205,0.0
14,Living Room Electronics,205,0.0
15,Solar Panel System,205,-0.8313714900625012
1,Dishwasher,206,0.0
2,Primary Furnace,206,0.0
3,Secondary Furnace,206,2.2125367337471107
4,Home Office Electronics,206,0.139021764004842
5,Refrigerator,206,0.1350737298404309
6,Wine Cellar Cooling,206,0.4008727741230762
7,Garage Door Motor,206,0.0
8,Kitchen Outlet Circuit 1,206,0.5838290350516262
9,Kitchen Outlet Circuit 2,206,0.5798827215451435
10,Kitchen Major Appliances,206,0.0
11,Barn Electronics,206,0.4008237473801473
12,Water Well Pump,206,0.0
13,Microwave Oven,206,0.0
14,Living Room Electronics,206,0.0
15,Solar Panel System,206,-0.2759534193872427
1,Dishwasher,207,0.0
2,Primary Furnace,207,1.62594384517009
3,Secondary Furnace,207,2.193947634400911
4,Home Office Electronics,207,0.2785222656088294
5,Refrigerator,207,0.1757734944502293
6,Wine Cellar Cooling,207,0.9822748875649812
7,Garage Door Motor,207,0.0
8,Kitchen Outlet Circuit 1,207,0.4368492945404074
9,Kitchen Outlet Circuit 2,207,0.3238311543401853
10,Kitchen Major Appliances,207,0.0
11,Barn Electronics,207,0.118281929855435
12,Water Well Pump,207,0.0
13,Microwave Oven,207,0.0
14,Living Room Electronics,207,0.1221073757111304
15,Solar Panel System,207,-2.4795445986740825
1,Dishwasher,208,0.0
2,Primary Furnace,208,0.0
3,Secondary Furnace,208,1.1092679463177997
4,Home Office Electronics,208,0.1917299796162151
5,Refrigerator,208,0.158240096486794
6,Wine Cellar Cooling,208,0.722711738278333
7,Garage Door Motor,208,0.0
8,Kitchen Outlet Circuit 1,208,0.5278071674840284
9,Kitchen Outlet Circuit 2,208,0.8747505561399131
10,Kitchen Major Appliances,208,0.0
11,Barn Electronics,208,0.1808071349289569
12,Water Well Pump,208,0.0
13,Microwave Oven,208,0.0
14,Living Room Electronics,208,0.3824276784505817
15,Solar Panel System,208,-0.5719566907833474
1,Dishwasher,209,1.9819970065671144
2,Primary Furnace,209,0.0
3,Secondary Furnace,209,0.0
4,Home Office Electronics,209,0.2353953504622057
5,Refrigerator,209,0.1688999984988568
6,Wine Cellar Cooling,209,0.8144880801409269
7,Garage Door Motor,209,0.0
8,Kitchen Outlet Circuit 1,209,0.5301206249370858
9,Kitchen Outlet Circuit 2,209,0.6821015807138335
10,Kitchen Major Appliances,209,0.0
11,Barn Electronics,209,0.4167859967858411
12,Water Well Pump,209,0.0
13,Microwave Oven,209,1.233787098783008
14,Living Room Electronics,209,0.2481954654076257
15,Solar Panel System,209,-2.098403392435606
1,Dishwasher,210,0.0
2,Primary Furnace,210,0.0
3,Secondary Furnace,210,0.0
4,Home Office Electronics,210,0.1994481695761287
5,Refrigerator,210,0.1567012325420172
6,Wine Cellar Cooling,210,0.3773385395776454
7,Garage Door Motor,210,0.0
8,Kitchen Outlet Circuit 1,210,0.2265641681490931
9,Kitchen Outlet Circuit 2,210,0.5367004767569373
10,Kitchen Major Appliances,210,0.0
11,Barn Electronics,210,0.397110656443158
12,Water Well Pump,210,0.0
13,Microwave Oven,210,0.0
14,Living Room Electronics,210,0.1256573552728324
15,Solar Panel System,210,-0.8409286889669244
1,Dishwasher,211,0.0
2,Primary Furnace,211,1.5926435794352996
3,Secondary Furnace,211,1.4187161998334568
4,Home Office Electronics,211,0.1187981858833204
5,Refrigerator,211,0.1683592425221869
6,Wine Cellar Cooling,211,0.903472851416036
7,Garage Door Motor,211,0.0
8,Kitchen Outlet Circuit 1,211,0.2683440797545859
9,Kitchen Outlet Circuit 2,211,0.4756246634476958
10,Kitchen Major Appliances,211,2.453730014440898
11,Barn Electronics,211,0.2905304455675453
12,Water Well Pump,211,0.0
13,Microwave Oven,211,1.233787098783008
14,Living Room Electronics,211,0.3606039153233412
15,Solar Panel System,211,-0.3922440450997323
1,Dishwasher,212,0.0
2,Primary Furnace,212,0.0
3,Secondary Furnace,212,0.0
4,Home Office Electronics,212,0.158144461524133
5,Refrigerator,212,0.1002842153663972
6,Wine Cellar Cooling,212,0.8874346400100768
7,Garage Door Motor,212,0.0
8,Kitchen Outlet Circuit 1,212,0.324448272303859
9,Kitchen Outlet Circuit 2,212,0.7156582215907978
10,Kitchen Major Appliances,212,0.0
11,Barn Electronics,212,0.1199930860310207
12,Water Well Pump,212,0.0
13,Microwave Oven,212,0.0
14,Living Room Electronics,212,0.183649951845345
15,Solar Panel System,212,-0.3631985163251141
1,Dishwasher,213,0.0
2,Primary Furnace,213,0.0
3,Secondary Furnace,213,0.0
4,Home Office Electronics,213,0.2967463707994012
5,Refrigerator,213,0.1930898144371429
6,Wine Cellar Cooling,213,0.7570949120792023
7,Garage Door Motor,213,0.5
8,Kitchen Outlet Circuit 1,213,0.3282797140165291
9,Kitchen Outlet Circuit 2,213,0.4456346837575701
10,Kitchen Major Appliances,213,0.0
11,Barn Electronics,213,0.3439574966677197
12,Water Well Pump,213,0.0
13,Microwave Oven,213,0.0
14,Living Room Electronics,213,0.1610808147203964
15,Solar Panel System,213,-2.4591325318528576
1,Dishwasher,214,0.0
2,Primary Furnace,214,2.672593483507139
3,Secondary Furnace,214,2.245953647029134
4,Home Office Electronics,214,0.2921429503339634
5,Refrigerator,214,0.1110920230874806
6,Wine Cellar Cooling,214,0.6515924052167712
7,Garage Door Motor,214,0.0
8,Kitchen Outlet Circuit 1,214,0.4635144470723651
9,Kitchen Outlet Circuit 2,214,0.5266956205899023
10,Kitchen Major Appliances,214,0.0
11,Barn Electronics,214,0.2626896415896393
12,Water Well Pump,214,0.0
13,Microwave Oven,214,0.0
14,Living Room Electronics,214,0.1842812315026656
15,Solar Panel System,214,-0.2618011380075056
1,Dishwasher,215,0.0
2,Primary Furnace,215,1.8909924822494049
3,Secondary Furnace,215,0.0
4,Home Office Electronics,215,0.1640973795311094
5,Refrigerator,215,0.1406249095976905
6,Wine Cellar Cooling,215,0.8050424211921707
7,Garage Door Motor,215,0.0
8,Kitchen Outlet Circuit 1,215,0.4492531683010738
9,Kitchen Outlet Circuit 2,215,0.7455712165897885
10,Kitchen Major Appliances,215,0.0
11,Barn Electronics,215,0.2266112600791879
12,Water Well Pump,215,1.2
13,Microwave Oven,215,0.0
14,Living Room Electronics,215,0.2693714375821334
15,Solar Panel System,215,-0.8676837023225948
1,Dishwasher,216,1.9819970065671144
2,Primary Furnace,216,2.0991484185462816
3,Secondary Furnace,216,0.0
4,Home Office Electronics,216,0.2992593608490451
5,Refrigerator,216,0.1771038370244854
6,Wine Cellar Cooling,216,0.3041497507358147
7,Garage Door Motor,216,0.0
8,Kitchen Outlet Circuit 1,216,0.3978359112039255
9,Kitchen Outlet Circuit 2,216,0.9170811152841524
10,Kitchen Major Appliances,216,0.0
11,Barn Electronics,216,0.3561642547306137
12,Water Well Pump,216,0.0
13,Microwave Oven,216,0.0
14,Living Room Electronics,216,0.1222169453491109
15,Solar Panel System,216,-2.422294353288493
1,Dishwasher,217,0.0
2,Primary Furnace,217,2.271842685522448
3,Secondary Furnace,217,2.311712654925464
4,Home Office Electronics,217,0.2691102390993799
5,Refrigerator,217,0.1435230718009424
6,Wine Cellar Cooling,217,0.7147085287789215
7,Garage Door Motor,217,0.0
8,Kitchen Outlet Circuit 1,217,0.2845054929235072
9,Kitchen Outlet Circuit 2,217,0.6730232298741191
10,Kitchen Major Appliances,217,2.453730014440898
11,Barn Electronics,217,0.2746458248806905
12,Water Well Pump,217,0.0
13,Microwave Oven,217,0.0
14,Living Room Electronics,217,0.2445270727368029
15,Solar Panel System,217,-0.3474134082254142
1,Dishwasher,218,0.0
2,Primary Furnace,218,2.859151393020639
3,Secondary Furnace,218,1.391542587303772
4,Home Office Electronics,218,0.2221918998864509
5,Refrigerator,218,0.1946842551667515
6,Wine Cellar Cooling,218,0.8931842944504655
7,Garage Door Motor,218,0.0
8,Kitchen Outlet Circuit 1,218,0.3527933878761213
9,Kitchen Outlet Circuit 2,218,0.8313744788093647
10,Kitchen Major Appliances,218,0.0
11,Barn Electronics,218,0.1369684401812714
12,Water Well Pump,218,0.0
13,Microwave Oven,218,0.0
14,Living Room Electronics,218,0.3687230335372938
15,Solar Panel System,218,-0.1200728093890965
1,Dishwasher,219,0.0
2,Primary Furnace,219,1.5815221475229857
3,Secondary Furnace,219,0.0
4,Home Office Electronics,219,0.1080249240522019
5,Refrigerator,219,0.1467588948498767
6,Wine Cellar Cooling,219,0.5498299210223283
7,Garage Door Motor,219,0.0
8,Kitchen Outlet Circuit 1,219,0.4174375873860678
9,Kitchen Outlet Circuit 2,219,0.8341424226341292
10,Kitchen Major Appliances,219,0.0
11,Barn Electronics,219,0.4663801882049377
12,Water Well Pump,219,0.0
13,Microwave Oven,219,0.0
14,Living Room Electronics,219,0.1564514787538371
15,Solar Panel System,219,-0.1519026935122943
1,Dishwasher,220,0.0
2,Primary Furnace,220,1.7154320671032244
3,Secondary Furnace,220,1.0264677402679088
4,Home Office Electronics,220,0.2802893659076759
5,Refrigerator,220,0.1874939405602671
6,Wine Cellar Cooling,220,0.3758025495380417
7,Garage Door Motor,220,0.0
8,Kitchen Outlet Circuit 1,220,0.3871941464415768
9,Kitchen Outlet Circuit 2,220,0.7650477668615707
10,Kitchen Major Appliances,220,0.0
11,Barn Electronics,220,0.4113972397813515
12,Water Well Pump,220,0.0
13,Microwave Oven,220,0.0
14,Living Room Electronics,220,0.1993566316456732
15,Solar Panel System,220,-0.0900336361746492
1,Dishwasher,221,1.9819970065671144
2,Primary Furnace,221,0.0
3,Secondary Furnace,221,0.0
4,Home Office Electronics,221,0.2114858558528639
5,Refrigerator,221,0.1810828113362271
6,Wine Cellar Cooling,221,0.5946140748202443
7,Garage Door Motor,221,0.0
8,Kitchen Outlet Circuit 1,221,0.2509170132380313
9,Kitchen Outlet Circuit 2,221,0.4720868363763623
10,Kitchen Major Appliances,221,2.453730014440898
11,Barn Electronics,221,0.1225512765162209
12,Water Well Pump,221,0.0
13,Microwave Oven,221,0.0
14,Living Room Electronics,221,0.2188365895154958
15,Solar Panel System,221,-2.741971024765029
1,Dishwasher,222,0.0
2,Primary Furnace,222,0.0
3,Secondary Furnace,222,0.0
4,Home Office Electronics,222,0.2736952302405538
5,Refrigerator,222,0.1980986302798683
6,Wine Cellar Cooling,222,0.8089731143409549
7,Garage Door Motor,222,0.0
8,Kitchen Outlet Circuit 1,222,0.4598041974007695
9,Kitchen Outlet Circuit 2,222,0.9067520187051692
10,Kitchen Major Appliances,222,2.453730014440898
11,Barn Electronics,222,0.3100255480762782
12,Water Well Pump,222,0.0
13,Microwave Oven,222,0.0
14,Living Room Electronics,222,0.2758662134581736
15,Solar Panel System,222,-0.4865551746350521
1,Dishwasher,223,0.0
2,Primary Furnace,223,0.0
3,Secondary Furnace,223,0.0
4,Home Office Electronics,223,0.2668858239811484
5,Refrigerator,223,0.1926547780750975
6,Wine Cellar Cooling,223,0.3751108472594707
7,Garage Door Motor,223,0.0
8,Kitchen Outlet Circuit 1,223,0.2292207107242642
9,Kitchen Outlet Circuit 2,223,0.6053929589476965
10,Kitchen Major Appliances,223,0.0
11,Barn Electronics,223,0.1333510251594513
12,Water Well Pump,223,0.0
13,Microwave Oven,223,0.0
14,Living Room Electronics,223,0.3757762739578935
15,Solar Panel System,223,-0.6021715406661972
1,Dishwasher,224,0.0
2,Primary Furnace,224,1.95884221989228
3,Secondary Furnace,224,2.022587275618513
4,Home Office Electronics,224,0.2666012430402172
5,Refrigerator,224,0.1898123834712878
6,Wine Cellar Cooling,224,0.4442339921490229
7,Garage Door Motor,224,0.0
8,Kitchen Outlet Circuit 1,224,0.3512778732324321
9,Kitchen Outlet Circuit 2,224,0.3309475207549904
10,Kitchen Major Appliances,224,0.0
11,Barn Electronics,224,0.434915943623394
12,Water Well Pump,224,0.0
13,Microwave Oven,224,0.0
14,Living Room Electronics,224,0.2183617624727276
15,Solar Panel System,224,-0.1738096072413417
1,Dishwasher,225,0.0
2,Primary Furnace,225,0.0
3,Secondary Furnace,225,0.0
4,Home Office Electronics,225,0.0
5,Refrigerator,225,0.1731604340519468
6,Wine Cellar Cooling,225,0.4032862927800899
7,Garage Door Motor,225,0.0
8,Kitchen Outlet Circuit 1,225,0.4840117390700916
9,Kitchen Outlet Circuit 2,225,0.4712288690486675
10,Kitchen Major Appliances,225,0.0
11,Barn Electronics,225,0.3452055844207887
12,Water Well Pump,225,0.0
13,Microwave Oven,225,0.0
14,Living Room Electronics,225,0.0
15,Solar Panel System,225,-0.801589677751502
1,Dishwasher,226,0.0
2,Primary Furnace,226,2.416712284816869
3,Secondary Furnace,226,0.0
4,Home Office Electronics,226,0.0
5,Refrigerator,226,0.136699814726822
6,Wine Cellar Cooling,226,0.0
7,Garage Door Motor,226,0.0
8,Kitchen Outlet Circuit 1,226,0.2080094138078826
9,Kitchen Outlet Circuit 2,226,0.835883847869521
10,Kitchen Major Appliances,226,2.453730014440898
11,Barn Electronics,226,0.1689796534292273
12,Water Well Pump,226,0.0
13,Microwave Oven,226,0.0
14,Living Room Electronics,226,0.0
15,Solar Panel System,226,-0.8218709957491097
1,Dishwasher,227,0.0
2,Primary Furnace,227,0.0
3,Secondary Furnace,227,0.0
4,Home Office Electronics,227,0.0
5,Refrigerator,227,0.1106125418564902
6,Wine Cellar Cooling,227,0.4373173004228866
7,Garage Door Motor,227,0.0
8,Kitchen Outlet Circuit 1,227,0.4279931276181264
9,Kitchen Outlet Circuit 2,227,0.3483933350722425
10,Kitchen Major Appliances,227,0.0
11,Barn Electronics,227,0.1082965371224803
12,Water Well Pump,227,0.0
13,Microwave Oven,227,1.233787098783008
14,Living Room Electronics,227,0.0
15,Solar Panel System,227,-2.276871758686238
1,Dishwasher,228,0.0
2,Primary Furnace,228,0.0
3,Secondary Furnace,228,0.0
4,Home Office Electronics,228,0.0
5,Refrigerator,228,0.168864505226439
6,Wine Cellar Cooling,228,0.4511582485770604
7,Garage Door Motor,228,0.0
8,Kitchen Outlet Circuit 1,228,0.3338083896573189
9,Kitchen Outlet Circuit 2,228,0.4031550815084378
10,Kitchen Major Appliances,228,0.0
11,Barn Electronics,228,0.1126324048585682
12,Water Well Pump,228,0.0
13,Microwave Oven,228,0.0
14,Living Room Electronics,228,0.0
15,Solar Panel System,228,-3.534971040641784
1,Dishwasher,229,1.9819970065671144
2,Primary Furnace,229,0.0
3,Secondary Furnace,229,0.0
4,Home Office Electronics,229,0.0
5,Refrigerator,229,0.1978654081337965
6,Wine Cellar Cooling,229,0.9750683931488262
7,Garage Door Motor,229,0.5
8,Kitchen Outlet Circuit 1,229,0.2035327373690938
9,Kitchen Outlet Circuit 2,229,0.7859587712291931
10,Kitchen Major Appliances,229,0.0
11,Barn Electronics,229,0.3029461888259319
12,Water Well Pump,229,0.0
13,Microwave Oven,229,0.0
14,Living Room Electronics,229,0.0
15,Solar Panel System,229,-0.6526948996371593
1,Dishwasher,230,0.0
2,Primary Furnace,230,0.0
3,Secondary Furnace,230,0.0
4,Home Office Electronics,230,0.0
5,Refrigerator,230,0.1726604437331869
6,Wine Cellar Cooling,230,0.3628770082134916
7,Garage Door Motor,230,0.0
8,Kitchen Outlet Circuit 1,230,0.2761533084243887
9,Kitchen Outlet Circuit 2,230,0.9248205528092784
10,Kitchen Major Appliances,230,0.0
11,Barn Electronics,230,0.3937493914707095
12,Water Well Pump,230,1.2
13,Microwave Oven,230,0.0
14,Living Room Electronics,230,0.0
15,Solar Panel System,230,-4.244779071150975
1,Dishwasher,231,1.9819970065671144
2,Primary Furnace,231,0.0
3,Secondary Furnace,231,0.0
