device_id,room_id,power_usage,solar_generation,room_name,timestamp
5,1,0.1909726837934197,-0.4931053722398014,Kitchen,1748597284
6,6,0.6519901433993607,-0.4931053722398014,Wine Cellar,1748597284
7,4,0.0,-0.4931053722398014,Garage,1748597284
8,1,0.5445145331019055,-0.4931053722398014,Kitchen,1748597284
9,1,0.7696712307304865,-0.4931053722398014,Kitchen,1748597284
10,1,0.0,-0.4931053722398014,Kitchen,1748597284
11,8,0.2761436831875262,-0.4931053722398014,Barn,1748597284
12,7,0.0,-0.4931053722398014,Utility,1748597284
13,1,1.233787098783008,-0.4931053722398014,Kitchen,1748597284
14,2,0.2171723132777406,-0.4931053722398014,Living Room,1748597284
15,9,-0.4931053722398014,-0.4931053722398014,Roof,1748597284
1,1,0.0,-1.1994087679223644,Kitchen,1748600884
2,5,2.436170130068481,-1.1994087679223644,Basement,1748600884
3,5,0.0,-1.1994087679223644,Basement,1748600884
4,3,0.1110219279881333,-1.1994087679223644,Home Office,1748600884
5,1,0.1982390554517566,-1.1994087679223644,Kitchen,1748600884
6,6,0.3363174543157945,-1.1994087679223644,Wine Cellar,1748600884
7,4,0.0,-1.1994087679223644,Garage,1748600884
8,1,0.2895624807653922,-1.1994087679223644,Kitchen,1748600884
9,1,0.3135228824740383,-1.1994087679223644,Kitchen,1748600884
10,1,0.0,-1.1994087679223644,Kitchen,1748600884
11,8,0.4550836927009239,-1.1994087679223644,Barn,1748600884
12,7,0.0,-1.1994087679223644,Utility,1748600884
13,1,0.0,-1.1994087679223644,Kitchen,1748600884
14,2,0.195422963328439,-1.1994087679223644,Living Room,1748600884
15,9,-1.1994087679223644,-1.1994087679223644,Roof,1748600884
1,1,0.0,-0.3423655862769396,Kitchen,1748604484
2,5,0.0,-0.3423655862769396,Basement,1748604484
3,5,0.0,-0.3423655862769396,Basement,1748604484
4,3,0.277574586370266,-0.3423655862769396,Home Office,1748604484
5,1,0.1198030946631093,-0.3423655862769396,Kitchen,1748604484
6,6,0.9595636036438162,-0.3423655862769396,Wine Cellar,1748604484
7,4,0.0,-0.3423655862769396,Garage,1748604484
8,1,0.576503278416961,-0.3423655862769396,Kitchen,1748604484
9,1,0.6514088370798252,-0.3423655862769396,Kitchen,1748604484
10,1,0.0,-0.3423655862769396,Kitchen,1748604484
11,8,0.2009790078439438,-0.3423655862769396,Barn,1748604484
12,7,0.0,-0.3423655862769396,Utility,1748604484
13,1,0.0,-0.3423655862769396,Kitchen,1748604484
14,2,0.145333055459434,-0.3423655862769396,Living Room,1748604484
15,9,-0.3423655862769396,-0.3423655862769396,Roof,1748604484
1,1,0.0,-0.0381001897995815,Kitchen,1748608084
2,5,0.0,-0.0381001897995815,Basement,1748608084
3,5,0.0,-0.0381001897995815,Basement,1748608084
4,3,0.2405983452293638,-0.0381001897995815,Home Office,1748608084
5,1,0.113411962270979,-0.0381001897995815,Kitchen,1748608084
6,6,0.6690581847753383,-0.0381001897995815,Wine Cellar,1748608084
7,4,0.0,-0.0381001897995815,Garage,1748608084
8,1,0.4396474739280432,-0.0381001897995815,Kitchen,1748608084
9,1,0.7118154385664135,-0.0381001897995815,Kitchen,1748608084
10,1,2.453730014440898,-0.0381001897995815,Kitchen,1748608084
11,8,0.2495013681691813,-0.0381001897995815,Barn,1748608084
12,7,0.0,-0.0381001897995815,Utility,1748608084
13,1,0.0,-0.0381001897995815,Kitchen,1748608084
14,2,0.1869153754382607,-0.0381001897995815,Living Room,1748608084
15,9,-0.0381001897995815,-0.0381001897995815,Roof,1748608084
1,1,0.0,-2.3142987709709,Kitchen,1748611684
2,5,0.0,-2.3142987709709,Basement,1748611684
3,5,1.6846201595686363,-2.3142987709709,Basement,1748611684
4,3,0.1432251996697524,-2.3142987709709,Home Office,1748611684
5,1,0.105640135776079,-2.3142987709709,Kitchen,1748611684
6,6,0.5275403503742707,-2.3142987709709,Wine Cellar,1748611684
7,4,0.0,-2.3142987709709,Garage,1748611684
8,1,0.5968505885409104,-2.3142987709709,Kitchen,1748611684
9,1,0.5403473704912364,-2.3142987709709,Kitchen,1748611684
10,1,0.0,-2.3142987709709,Kitchen,1748611684
11,8,0.4384265680301688,-2.3142987709709,Barn,1748611684
12,7,0.0,-2.3142987709709,Utility,1748611684
13,1,0.0,-2.3142987709709,Kitchen,1748611684
14,2,0.169831685072565,-2.3142987709709,Living Room,1748611684
15,9,-2.3142987709709,-2.3142987709709,Roof,1748611684
1,1,0.0,-0.7068710500882653,Kitchen,1748615284
2,5,1.7438418088971226,-0.7068710500882653,Basement,1748615284
3,5,0.0,-0.7068710500882653,Basement,1748615284
4,3,0.1366810697219479,-0.7068710500882653,Home Office,1748615284
5,1,0.1868297018161328,-0.7068710500882653,Kitchen,1748615284
6,6,0.4106885987431478,-0.7068710500882653,Wine Cellar,1748615284
7,4,0.0,-0.7068710500882653,Garage,1748615284
8,1,0.235845489598129,-0.7068710500882653,Kitchen,1748615284
9,1,0.7678556586133032,-0.7068710500882653,Kitchen,1748615284
10,1,0.0,-0.7068710500882653,Kitchen,1748615284
11,8,0.3471261119035557,-0.7068710500882653,Barn,1748615284
12,7,1.2,-0.7068710500882653,Utility,1748615284
13,1,0.0,-0.7068710500882653,Kitchen,1748615284
14,2,0.3770780891383982,-0.7068710500882653,Living Room,1748615284
15,9,-0.7068710500882653,-0.7068710500882653,Roof,1748615284
1,1,0.0,-0.6130466752654735,Kitchen,1748618884
2,5,0.0,-0.6130466752654735,Basement,1748618884
3,5,0.0,-0.6130466752654735,Basement,1748618884
4,3,0.1863320428287566,-0.6130466752654735,Home Office,1748618884
5,1,0.1294714846856469,-0.6130466752654735,Kitchen,1748618884
6,6,0.536968644308785,-0.6130466752654735,Wine Cellar,1748618884
7,4,0.0,-0.6130466752654735,Garage,1748618884
8,1,0.2506248546027036,-0.6130466752654735,Kitchen,1748618884
9,1,0.4597244019904197,-0.6130466752654735,Kitchen,1748618884
10,1,0.0,-0.6130466752654735,Kitchen,1748618884
11,8,0.4006465574585107,-0.6130466752654735,Barn,1748618884
12,7,0.0,-0.6130466752654735,Utility,1748618884
13,1,0.0,-0.6130466752654735,Kitchen,1748618884
14,2,0.3223236413628388,-0.6130466752654735,Living Room,1748618884
15,9,-0.6130466752654735,-0.6130466752654735,Roof,1748618884
1,1,0.0,-0.9872761293149444,Kitchen,1748622484
2,5,2.687044378684329,-0.9872761293149444,Basement,1748622484
3,5,2.0165223116765474,-0.9872761293149444,Basement,1748622484
4,3,0.2635130659089194,-0.9872761293149444,Home Office,1748622484
5,1,0.1001812033869251,-0.9872761293149444,Kitchen,1748622484
6,6,0.3143581221163726,-0.9872761293149444,Wine Cellar,1748622484
7,4,0.0,-0.9872761293149444,Garage,1748622484
8,1,0.530656721485393,-0.9872761293149444,Kitchen,1748622484
9,1,0.5221606331472161,-0.9872761293149444,Kitchen,1748622484
10,1,0.0,-0.9872761293149444,Kitchen,1748622484
11,8,0.1856000197744459,-0.9872761293149444,Barn,1748622484
12,7,1.2,-0.9872761293149444,Utility,1748622484
13,1,0.0,-0.9872761293149444,Kitchen,1748622484
14,2,0.1948304745348473,-0.9872761293149444,Living Room,1748622484
15,9,-0.9872761293149444,-0.9872761293149444,Roof,1748622484
1,1,0.0,-0.374789149988036,Kitchen,1748626084
2,5,1.949334479422346,-0.374789149988036,Basement,1748626084
3,5,1.9029720294616783,-0.374789149988036,Basement,1748626084
4,3,0.2685899986278214,-0.374789149988036,Home Office,1748626084
5,1,0.1223818086056428,-0.374789149988036,Kitchen,1748626084
6,6,0.5544907087438085,-0.374789149988036,Wine Cellar,1748626084
7,4,0.0,-0.374789149988036,Garage,1748626084
8,1,0.5459023582415397,-0.374789149988036,Kitchen,1748626084
9,1,0.973928743197028,-0.374789149988036,Kitchen,1748626084
10,1,0.0,-0.374789149988036,Kitchen,1748626084
11,8,0.3865959453330302,-0.374789149988036,Barn,1748626084
12,7,0.0,-0.374789149988036,Utility,1748626084
13,1,0.0,-0.374789149988036,Kitchen,1748626084
14,2,0.3290017159728129,-0.374789149988036,Living Room,1748626084
15,9,-0.374789149988036,-0.374789149988036,Roof,1748626084
1,1,0.0,-0.4210594615678543,Kitchen,1748629684
2,5,0.0,-0.4210594615678543,Basement,1748629684
3,5,0.0,-0.4210594615678543,Basement,1748629684
4,3,0.2040912184278766,-0.4210594615678543,Home Office,1748629684
5,1,0.1340441080099418,-0.4210594615678543,Kitchen,1748629684
6,6,0.6720401491131534,-0.4210594615678543,Wine Cellar,1748629684
7,4,0.0,-0.4210594615678543,Garage,1748629684
8,1,0.3781834753483736,-0.4210594615678543,Kitchen,1748629684
9,1,0.5436492596027981,-0.4210594615678543,Kitchen,1748629684
10,1,0.0,-0.4210594615678543,Kitchen,1748629684
11,8,0.191044231456709,-0.4210594615678543,Barn,1748629684
12,7,0.0,-0.4210594615678543,Utility,1748629684
13,1,0.0,-0.4210594615678543,Kitchen,1748629684
14,2,0.1066419859101614,-0.4210594615678543,Living Room,1748629684
15,9,-0.4210594615678543,-0.4210594615678543,Roof,1748629684
1,1,0.0,-0.5920546690899784,Kitchen,1748633284
2,5,2.847219667230151,-0.5920546690899784,Basement,1748633284
3,5,1.7462939740411791,-0.5920546690899784,Basement,1748633284
4,3,0.2721621725373475,-0.5920546690899784,Home Office,1748633284
5,1,0.1990986169496685,-0.5920546690899784,Kitchen,1748633284
6,6,0.9103063720956612,-0.5920546690899784,Wine Cellar,1748633284
7,4,0.0,-0.5920546690899784,Garage,1748633284
8,1,0.4856284704569339,-0.5920546690899784,Kitchen,1748633284
9,1,0.5425506211560215,-0.5920546690899784,Kitchen,1748633284
10,1,0.0,-0.5920546690899784,Kitchen,1748633284
11,8,0.4949255928842644,-0.5920546690899784,Barn,1748633284
12,7,0.0,-0.5920546690899784,Utility,1748633284
13,1,0.0,-0.5920546690899784,Kitchen,1748633284
14,2,0.257957413231342,-0.5920546690899784,Living Room,1748633284
15,9,-0.5920546690899784,-0.5920546690899784,Roof,1748633284
1,1,1.9819970065671144,-0.0281877483254635,Kitchen,1748636884
2,5,0.0,-0.0281877483254635,Basement,1748636884
3,5,2.086579533997067,-0.0281877483254635,Basement,1748636884
4,3,0.1010887418383381,-0.0281877483254635,Home Office,1748636884
5,1,0.1523541593857081,-0.0281877483254635,Kitchen,1748636884
6,6,0.7811620923884584,-0.0281877483254635,Wine Cellar,1748636884
7,4,0.0,-0.0281877483254635,Garage,1748636884
8,1,0.5470229149782153,-0.0281877483254635,Kitchen,1748636884
9,1,0.7169764450761806,-0.0281877483254635,Kitchen,1748636884
10,1,2.453730014440898,-0.0281877483254635,Kitchen,1748636884
11,8,0.3239544624506949,-0.0281877483254635,Barn,1748636884
12,7,0.0,-0.0281877483254635,Utility,1748636884
13,1,0.0,-0.0281877483254635,Kitchen,1748636884
14,2,0.1751003691204019,-0.0281877483254635,Living Room,1748636884
15,9,-0.0281877483254635,-0.0281877483254635,Roof,1748636884
1,1,0.0,-1.8885792640065688,Kitchen,1748644084
2,5,0.0,-1.8885792640065688,Basement,1748644084
3,5,0.0,-1.8885792640065688,Basement,1748644084
4,3,0.2823643187273486,-1.8885792640065688,Home Office,1748644084
5,1,0.1334818344713451,-1.8885792640065688,Kitchen,1748644084
6,6,0.4034224271065727,-1.8885792640065688,Wine Cellar,1748644084
7,4,0.0,-1.8885792640065688,Garage,1748644084
8,1,0.4295801691973034,-1.8885792640065688,Kitchen,1748644084
9,1,0.9881563121671002,-1.8885792640065688,Kitchen,1748644084
10,1,2.453730014440898,-1.8885792640065688,Kitchen,1748644084
11,8,0.1473606336566011,-1.8885792640065688,Barn,1748644084
12,7,0.0,-1.8885792640065688,Utility,1748644084
13,1,0.0,-1.8885792640065688,Kitchen,1748644084
14,2,0.3651275585015466,-1.8885792640065688,Living Room,1748644084
15,9,-1.8885792640065688,-1.8885792640065688,Roof,1748644084
1,1,0.0,-2.3927030051061395,Kitchen,1748647684
2,5,0.0,-2.3927030051061395,Basement,1748647684
3,5,0.0,-2.3927030051061395,Basement,1748647684
4,3,0.2550663859771832,-2.3927030051061395,Home Office,1748647684
5,1,0.1330307687556878,-2.3927030051061395,Kitchen,1748647684
6,6,0.5996863574728623,-2.3927030051061395,Wine Cellar,1748647684
7,4,0.0,-2.3927030051061395,Garage,1748647684
8,1,0.5413922666105958,-2.3927030051061395,Kitchen,1748647684
9,1,0.7057605745734212,-2.3927030051061395,Kitchen,1748647684
10,1,0.0,-2.3927030051061395,Kitchen,1748647684
11,8,0.2002623920166278,-2.3927030051061395,Barn,1748647684
12,7,0.0,-2.3927030051061395,Utility,1748647684
13,1,0.0,-2.3927030051061395,Kitchen,1748647684
14,2,0.1598021602787717,-2.3927030051061395,Living Room,1748647684
15,9,-2.3927030051061395,-2.3927030051061395,Roof,1748647684
1,1,1.9819970065671144,-0.2252720676550467,Kitchen,1748651284
2,5,2.369395091119011,-0.2252720676550467,Basement,1748651284
3,5,1.657032694525494,-0.2252720676550467,Basement,1748651284
4,3,0.0,-0.2252720676550467,Home Office,1748651284
5,1,0.1019725746463175,-0.2252720676550467,Kitchen,1748651284
6,6,0.4369954261471515,-0.2252720676550467,Wine Cellar,1748651284
7,4,0.0,-0.2252720676550467,Garage,1748651284
8,1,0.35926197783391,-0.2252720676550467,Kitchen,1748651284
9,1,0.3007609138634528,-0.2252720676550467,Kitchen,1748651284
10,1,0.0,-0.2252720676550467,Kitchen,1748651284
11,8,0.1558962638257417,-0.2252720676550467,Barn,1748651284
12,7,0.0,-0.2252720676550467,Utility,1748651284
13,1,0.0,-0.2252720676550467,Kitchen,1748651284
14,2,0.2239668032475313,-0.2252720676550467,Living Room,1748651284
15,9,-0.2252720676550467,-0.2252720676550467,Roof,1748651284
1,1,0.0,-0.1373658985129544,Kitchen,1748654884
2,5,0.0,-0.1373658985129544,Basement,1748654884
3,5,1.6433784392405657,-0.1373658985129544,Basement,1748654884
4,3,0.0,-0.1373658985129544,Home Office,1748654884
5,1,0.113518305417143,-0.1373658985129544,Kitchen,1748654884
6,6,0.319494844307929,-0.1373658985129544,Wine Cellar,1748654884
7,4,0.0,-0.1373658985129544,Garage,1748654884
8,1,0.3209534424449707,-0.1373658985129544,Kitchen,1748654884
9,1,0.9304595855378796,-0.1373658985129544,Kitchen,1748654884
10,1,0.0,-0.1373658985129544,Kitchen,1748654884
11,8,0.2560682861086892,-0.1373658985129544,Barn,1748654884
12,7,0.0,-0.1373658985129544,Utility,1748654884
13,1,0.0,-0.1373658985129544,Kitchen,1748654884
14,2,0.0,-0.1373658985129544,Living Room,1748654884
15,9,-0.1373658985129544,-0.1373658985129544,Roof,1748654884
1,1,0.0,-0.3358503422029283,Kitchen,1748658484
2,5,1.5105643719362127,-0.3358503422029283,Basement,1748658484
3,5,1.7817605873703064,-0.3358503422029283,Basement,1748658484
4,3,0.254417904776257,-0.3358503422029283,Home Office,1748658484
5,1,0.1695196459703211,-0.3358503422029283,Kitchen,1748658484
6,6,0.863510416082649,-0.3358503422029283,Wine Cellar,1748658484
7,4,0.0,-0.3358503422029283,Garage,1748658484
8,1,0.5182826740379349,-0.3358503422029283,Kitchen,1748658484
9,1,0.6991665752039337,-0.3358503422029283,Kitchen,1748658484
10,1,0.0,-0.3358503422029283,Kitchen,1748658484
11,8,0.2136543456821594,-0.3358503422029283,Barn,1748658484
12,7,0.0,-0.3358503422029283,Utility,1748658484
13,1,0.0,-0.3358503422029283,Kitchen,1748658484
14,2,0.0,-0.3358503422029283,Living Room,1748658484
15,9,-0.3358503422029283,-0.3358503422029283,Roof,1748658484
1,1,1.9819970065671144,-1.1716812050632683,Kitchen,1748662084
2,5,0.0,-1.1716812050632683,Basement,1748662084
3,5,1.0983686089699545,-1.1716812050632683,Basement,1748662084
4,3,0.2521213162780124,-1.1716812050632683,Home Office,1748662084
5,1,0.1120250986570734,-1.1716812050632683,Kitchen,1748662084
6,6,0.3136657994885958,-1.1716812050632683,Wine Cellar,1748662084
7,4,0.0,-1.1716812050632683,Garage,1748662084
8,1,0.3343146334011345,-1.1716812050632683,Kitchen,1748662084
9,1,0.556197485802955,-1.1716812050632683,Kitchen,1748662084
10,1,2.453730014440898,-1.1716812050632683,Kitchen,1748662084
11,8,0.3931689038522277,-1.1716812050632683,Barn,1748662084
12,7,0.0,-1.1716812050632683,Utility,1748662084
13,1,0.0,-1.1716812050632683,Kitchen,1748662084
14,2,0.0,-1.1716812050632683,Living Room,1748662084
15,9,-1.1716812050632683,-1.1716812050632683,Roof,1748662084
1,1,0.0,-0.8313714900625012,Kitchen,1748665684
2,5,2.1205590478650453,-0.8313714900625012,Basement,1748665684
3,5,1.8395761538924704,-0.8313714900625012,Basement,1748665684
4,3,0.0,-0.8313714900625012,Home Office,1748665684
5,1,0.1230734276606118,-0.8313714900625012,Kitchen,1748665684
6,6,0.8814827236386098,-0.8313714900625012,Wine Cellar,1748665684
7,4,0.0,-0.8313714900625012,Garage,1748665684
8,1,0.2012697192738013,-0.8313714900625012,Kitchen,1748665684
9,1,0.8804365987111566,-0.8313714900625012,Kitchen,1748665684
10,1,0.0,-0.8313714900625012,Kitchen,1748665684
11,8,0.1434835918512604,-0.8313714900625012,Barn,1748665684
12,7,0.0,-0.8313714900625012,Utility,1748665684
13,1,0.0,-0.8313714900625012,Kitchen,1748665684
14,2,0.0,-0.8313714900625012,Living Room,1748665684
15,9,-0.8313714900625012,-0.8313714900625012,Roof,1748665684
1,1,0.0,-0.2759534193872427,Kitchen,1748669284
2,5,0.0,-0.2759534193872427,Basement,1748669284
3,5,2.2125367337471107,-0.2759534193872427,Basement,1748669284
4,3,0.139021764004842,-0.2759534193872427,Home Office,1748669284
5,1,0.1350737298404309,-0.2759534193872427,Kitchen,1748669284
6,6,0.4008727741230762,-0.2759534193872427,Wine Cellar,1748669284
7,4,0.0,-0.2759534193872427,Garage,1748669284
8,1,0.5838290350516262,-0.2759534193872427,Kitchen,1748669284
9,1,0.5798827215451435,-0.2759534193872427,Kitchen,1748669284
10,1,0.0,-0.2759534193872427,Kitchen,1748669284
11,8,0.4008237473801473,-0.2759534193872427,Barn,1748669284
12,7,0.0,-0.2759534193872427,Utility,1748669284
13,1,0.0,-0.2759534193872427,Kitchen,1748669284
14,2,0.0,-0.2759534193872427,Living Room,1748669284
15,9,-0.2759534193872427,-0.2759534193872427,Roof,1748669284
1,1,0.0,-2.4795445986740825,Kitchen,1748672884
2,5,1.62594384517009,-2.4795445986740825,Basement,1748672884
3,5,2.193947634400911,-2.4795445986740825,Basement,1748672884
4,3,0.2785222656088294,-2.4795445986740825,Home Office,1748672884
5,1,0.1757734944502293,-2.4795445986740825,Kitchen,1748672884
6,6,0.9822748875649812,-2.4795445986740825,Wine Cellar,1748672884
7,4,0.0,-2.4795445986740825,Garage,1748672884
8,1,0.4368492945404074,-2.4795445986740825,Kitchen,1748672884
9,1,0.3238311543401853,-2.4795445986740825,Kitchen,1748672884
10,1,0.0,-2.4795445986740825,Kitchen,1748672884
11,8,0.118281929855435,-2.4795445986740825,Barn,1748672884
12,7,0.0,-2.4795445986740825,Utility,1748672884
13,1,0.0,-2.4795445986740825,Kitchen,1748672884
14,2,0.1221073757111304,-2.4795445986740825,Living Room,1748672884
15,9,-2.4795445986740825,-2.4795445986740825,Roof,1748672884
1,1,0.0,-0.5719566907833474,Kitchen,1748676484
2,5,0.0,-0.5719566907833474,Basement,1748676484
3,5,1.1092679463177997,-0.5719566907833474,Basement,1748676484
4,3,0.1917299796162151,-0.5719566907833474,Home Office,1748676484
5,1,0.158240096486794,-0.5719566907833474,Kitchen,1748676484
6,6,0.722711738278333,-0.5719566907833474,Wine Cellar,1748676484
7,4,0.0,-0.5719566907833474,Garage,1748676484
8,1,0.5278071674840284,-0.5719566907833474,Kitchen,1748676484
9,1,0.8747505561399131,-0.5719566907833474,Kitchen,1748676484
10,1,0.0,-0.5719566907833474,Kitchen,1748676484
11,8,0.1808071349289569,-0.5719566907833474,Barn,1748676484
12,7,0.0,-0.5719566907833474,Utility,1748676484
13,1,0.0,-0.5719566907833474,Kitchen,1748676484
14,2,0.3824276784505817,-0.5719566907833474,Living Room,1748676484
15,9,-0.5719566907833474,-0.5719566907833474,Roof,1748676484
1,1,1.9819970065671144,-2.098403392435606,Kitchen,1748680084
2,5,0.0,-2.098403392435606,Basement,1748680084
3,5,0.0,-2.098403392435606,Basement,1748680084
4,3,0.2353953504622057,-2.098403392435606,Home Office,1748680084
5,1,0.1688999984988568,-2.098403392435606,Kitchen,1748680084
6,6,0.8144880801409269,-2.098403392435606,Wine Cellar,1748680084
7,4,0.0,-2.098403392435606,Garage,1748680084
8,1,0.5301206249370858,-2.098403392435606,Kitchen,1748680084
9,1,0.6821015807138335,-2.098403392435606,Kitchen,1748680084
10,1,0.0,-2.098403392435606,Kitchen,1748680084
11,8,0.4167859967858411,-2.098403392435606,Barn,1748680084
12,7,0.0,-2.098403392435606,Utility,1748680084
13,1,1.233787098783008,-2.098403392435606,Kitchen,1748680084
14,2,0.2481954654076257,-2.098403392435606,Living Room,1748680084
15,9,-2.098403392435606,-2.098403392435606,Roof,1748680084
1,1,0.0,-0.8409286889669244,Kitchen,1748683684
2,5,0.0,-0.8409286889669244,Basement,1748683684
3,5,0.0,-0.8409286889669244,Basement,1748683684
4,3,0.1994481695761287,-0.8409286889669244,Home Office,1748683684
5,1,0.1567012325420172,-0.8409286889669244,Kitchen,1748683684
6,6,0.3773385395776454,-0.8409286889669244,Wine Cellar,1748683684
7,4,0.0,-0.8409286889669244,Garage,1748683684
8,1,0.2265641681490931,-0.8409286889669244,Kitchen,1748683684
9,1,0.5367004767569373,-0.8409286889669244,Kitchen,1748683684
10,1,0.0,-0.8409286889669244,Kitchen,1748683684
11,8,0.397110656443158,-0.8409286889669244,Barn,1748683684
12,7,0.0,-0.8409286889669244,Utility,1748683684
13,1,0.0,-0.8409286889669244,Kitchen,1748683684
14,2,0.1256573552728324,-0.8409286889669244,Living Room,1748683684
15,9,-0.8409286889669244,-0.8409286889669244,Roof,1748683684
1,1,0.0,-0.3922440450997323,Kitchen,1748687284
2,5,1.5926435794352996,-0.3922440450997323,Basement,1748687284
3,5,1.4187161998334568,-0.3922440450997323,Basement,1748687284
4,3,0.1187981858833204,-0.3922440450997323,Home Office,1748687284
5,1,0.1683592425221869,-0.3922440450997323,Kitchen,1748687284
6,6,0.903472851416036,-0.3922440450997323,Wine Cellar,1748687284
7,4,0.0,-0.3922440450997323,Garage,1748687284
8,1,0.2683440797545859,-0.3922440450997323,Kitchen,1748687284
9,1,0.4756246634476958,-0.3922440450997323,Kitchen,1748687284
10,1,2.453730014440898,-0.3922440450997323,Kitchen,1748687284
11,8,0.2905304455675453,-0.3922440450997323,Barn,1748687284
12,7,0.0,-0.3922440450997323,Utility,1748687284
13,1,1.233787098783008,-0.3922440450997323,Kitchen,1748687284
14,2,0.3606039153233412,-0.3922440450997323,Living Room,1748687284
15,9,-0.3922440450997323,-0.3922440450997323,Roof,1748687284
1,1,0.0,-0.3631985163251141,Kitchen,1748690884
2,5,0.0,-0.3631985163251141,Basement,1748690884
3,5,0.0,-0.3631985163251141,Basement,1748690884
4,3,0.158144461524133,-0.3631985163251141,Home Office,1748690884
5,1,0.1002842153663972,-0.3631985163251141,Kitchen,1748690884
6,6,0.8874346400100768,-0.3631985163251141,Wine Cellar,1748690884
7,4,0.0,-0.3631985163251141,Garage,1748690884
8,1,0.324448272303859,-0.3631985163251141,Kitchen,1748690884
9,1,0.7156582215907978,-0.3631985163251141,Kitchen,1748690884
10,1,0.0,-0.3631985163251141,Kitchen,1748690884
11,8,0.1199930860310207,-0.3631985163251141,Barn,1748690884
12,7,0.0,-0.3631985163251141,Utility,1748690884
13,1,0.0,-0.3631985163251141,Kitchen,1748690884
14,2,0.183649951845345,-0.3631985163251141,Living Room,1748690884
15,9,-0.3631985163251141,-0.3631985163251141,Roof,1748690884
1,1,0.0,-2.4591325318528576,Kitchen,1748694484
2,5,0.0,-2.4591325318528576,Basement,1748694484
3,5,0.0,-2.4591325318528576,Basement,1748694484
4,3,0.2967463707994012,-2.4591325318528576,Home Office,1748694484
5,1,0.1930898144371429,-2.4591325318528576,Kitchen,1748694484
6,6,0.7570949120792023,-2.4591325318528576,Wine Cellar,1748694484
7,4,0.5,-2.4591325318528576,Garage,1748694484
8,1,0.3282797140165291,-2.4591325318528576,Kitchen,1748694484
9,1,0.4456346837575701,-2.4591325318528576,Kitchen,1748694484
10,1,0.0,-2.4591325318528576,Kitchen,1748694484
11,8,0.3439574966677197,-2.4591325318528576,Barn,1748694484
12,7,0.0,-2.4591325318528576,Utility,1748694484
13,1,0.0,-2.4591325318528576,Kitchen,1748694484
14,2,0.1610808147203964,-2.4591325318528576,Living Room,1748694484
15,9,-2.4591325318528576,-2.4591325318528576,Roof,1748694484
1,1,0.0,-0.2618011380075056,Kitchen,1748698084
2,5,2.672593483507139,-0.2618011380075056,Basement,1748698084
3,5,2.245953647029134,-0.2618011380075056,Basement,1748698084
4,3,0.2921429503339634,-0.2618011380075056,Home Office,1748698084
5,1,0.1110920230874806,-0.2618011380075056,Kitchen,1748698084
6,6,0.6515924052167712,-0.2618011380075056,Wine Cellar,1748698084
7,4,0.0,-0.2618011380075056,Garage,1748698084
8,1,0.4635144470723651,-0.2618011380075056,Kitchen,1748698084
9,1,0.5266956205899023,-0.2618011380075056,Kitchen,1748698084
10,1,0.0,-0.2618011380075056,Kitchen,1748698084
11,8,0.2626896415896393,-0.2618011380075056,Barn,1748698084
12,7,0.0,-0.2618011380075056,Utility,1748698084
13,1,0.0,-0.2618011380075056,Kitchen,1748698084
14,2,0.1842812315026656,-0.2618011380075056,Living Room,1748698084
15,9,-0.2618011380075056,-0.2618011380075056,Roof,1748698084
1,1,0.0,-0.8676837023225948,Kitchen,1748701684
2,5,1.8909924822494049,-0.8676837023225948,Basement,1748701684
3,5,0.0,-0.8676837023225948,Basement,1748701684
4,3,0.1640973795311094,-0.8676837023225948,Home Office,1748701684
5,1,0.1406249095976905,-0.8676837023225948,Kitchen,1748701684
6,6,0.8050424211921707,-0.8676837023225948,Wine Cellar,1748701684
7,4,0.0,-0.8676837023225948,Garage,1748701684
8,1,0.4492531683010738,-0.8676837023225948,Kitchen,1748701684
9,1,0.7455712165897885,-0.8676837023225948,Kitchen,1748701684
10,1,0.0,-0.8676837023225948,Kitchen,1748701684
11,8,0.2266112600791879,-0.8676837023225948,Barn,1748701684
12,7,1.2,-0.8676837023225948,Utility,1748701684
13,1,0.0,-0.8676837023225948,Kitchen,1748701684
14,2,0.2693714375821334,-0.8676837023225948,Living Room,1748701684
15,9,-0.8676837023225948,-0.8676837023225948,Roof,1748701684
1,1,1.9819970065671144,-2.422294353288493,Kitchen,1748705284
2,5,2.0991484185462816,-2.422294353288493,Basement,1748705284
3,5,0.0,-2.422294353288493,Basement,1748705284
4,3,0.2992593608490451,-2.422294353288493,Home Office,1748705284
5,1,0.1771038370244854,-2.422294353288493,Kitchen,1748705284
6,6,0.3041497507358147,-2.422294353288493,Wine Cellar,1748705284
7,4,0.0,-2.422294353288493,Garage,1748705284
8,1,0.3978359112039255,-2.422294353288493,Kitchen,1748705284
9,1,0.9170811152841524,-2.422294353288493,Kitchen,1748705284
10,1,0.0,-2.422294353288493,Kitchen,1748705284
11,8,0.3561642547306137,-2.422294353288493,Barn,1748705284
12,7,0.0,-2.422294353288493,Utility,1748705284
13,1,0.0,-2.422294353288493,Kitchen,1748705284
14,2,0.1222169453491109,-2.422294353288493,Living Room,1748705284
15,9,-2.422294353288493,-2.422294353288493,Roof,1748705284
1,1,0.0,-0.3474134082254142,Kitchen,1748708884
2,5,2.271842685522448,-0.3474134082254142,Basement,1748708884
3,5,2.311712654925464,-0.3474134082254142,Basement,1748708884
